RA DEC KEPID mmd_flux mmd_mag GaiaID KIC TIC Vmag Jmag Kmag kepmag Imag Rmag Bmag pmRA pmDE e_pmRA e_pmDE Rad Mass Lum logg LClass RV Teff Dist e_Dist ProbCluster VminK JminK
290.1748962402344 37.79838180541992 2436732 0.0005009480519220233 0.0005439056549221277 2051293977058270592 2436732 122364269 14.55 12.25 11.52 14.173 13.25 14.5 15.9 -0.346 -2.266 0.033 0.036 12.52 2.7 "" 2.43 GIANT "" 4718.0 4758 452 1 3.030000000000001 0.7300000000000004
290.1751403808594 37.7072868347168 2436733 0.002243345370516181 0.002434732858091593 2051286860290906752 2436733 122365168 18.24 16.86 15.87 18.133 17.27 16.9 18.87 -0.481 -2.203 0.224 0.228 0.87 0.9 "" "" DWARF "" "" 3176 967 0 2.369999999999999 0.9900000000000002
290.1749572753906 37.70912170410156 2436735 0.00237247790209949 0.00257608643732965 2051286864592098048 2436735 122365155 17.79 16.06 14.83 17.504 16.69 16.5 17.7 -0.805 -2.404 0.17 0.175 0.88 0.95 "" "" DWARF "" "" 2879 724 0 2.959999999999999 1.2299999999999986
290.1751708984375 37.75241470336914 2436736 0.004205831792205572 0.004565062001347542 2051287272607882624 2436736 122364825 18.29 16.29 15.87 18.584 17.86 18.05 19.2 -0.568 -2.609 0.206 0.23 0.88 0.81 "" "" DWARF "" "" 2759 752 0 2.42 0.41999999999999993
290.1754150390625 37.787235260009766 2436739 0.0019176984205842018 0.0020819997880607843 2051293977058261248 2436739 122364401 17.43 15.55 14.85 17.176 16.63 16.92 17.7 -0.45 -2.419 0.126 0.131 3.17 "" "" "" GIANT "" "" 5832 1476 1 2.58 0.7000000000000011
290.17584228515625 37.78559112548828 2436743 0.0012381253764033318 0.0013438587775453925 2051293221138916992 2436743 1876770490 17.48 16.13 14.58 17.245 16.58 16.03 18.35 0.25 -2.481 0.572 0.674 "" "" "" "" "" "" "" 1770 768 1 2.9000000000000004 1.549999999999999
290.1759338378906 37.7445182800293 2436747 0.0009107156074605882 0.0009888684144243598 2051287238247179904 2436747 122364904 17.57 16.13 15.14 17.417 16.68 17.25 18.45 -0.157 -2.28 0.145 0.173 1.2 0.91 "" "" DWARF "" "" 3259 783 1 2.4299999999999997 0.9899999999999984
290.1761779785156 37.76525115966797 2436750 0.00041623119614087045 0.00045191377284936607 2051287345621921664 2436750 1876768646 14.52 12.3 11.53 14.212 15.34 13.61 15.83 -6.506 -3.603 1.24 0.968 12.29 3.11 "" "" "" "" 4721.0 2389 1218 1 2.99 0.7700000000000014
290.17669677734375 37.716739654541016 2436756 0.012132932431995869 0.01316889002919197 2051286929010400768 2436756 1876768245 21.63 21.07 "" 19.2 20.19 18.88 21.88 -0.24 -1.498 0.525 0.614 "" "" "" "" "" "" "" 3565 1393 0 "" ""
290.1767272949219 37.76423645019531 2436759 0.00035075179766863585 0.00038087766733951867 2051287345628455552 2436759 122364682 16.13 13.91 13.13 15.79 14.86 21.7 16.75 -0.367 -2.299 0.062 0.074 8.04 2.77 "" 2.81 GIANT "" 4821.0 4435 704 1 2.9999999999999982 0.7799999999999994
290.1768493652344 37.750457763671875 2436760 0.0014112440403550863 0.0015323339030146599 2051287276908973312 2436760 122364839 17.35 15.36 14.68 17.148 16.59 17.08 18.52 -0.266 -2.486 0.114 0.124 2.58 "" "" "" GIANT "" 4700.47 4241 954 1 2.6700000000000017 0.6799999999999997
290.17694091796875 37.74544906616211 2436761 0.0008241644245572388 0.0008949899347499013 2051287242549233024 2436772 122364894 17.37 15.89 14.66 18.27 16.46 18.27 18.26 -0.461 -2.059 0.128 0.138 1.09 0.89 "" "" DWARF "" "" 2644 491 0 2.710000000000001 1.2300000000000004
290.1771240234375 37.75551223754883 2436766 0.0011795551981776953 0.0012805397855117917 2051287276908974720 2436766 122364786 16.74 14.94 14.67 16.381 15.48 15.29 16.1 -0.52 -2.161 0.094 0.096 2.46 1.05 "" "" DWARF "" 4989.57 4472 919 1 2.0699999999999985 0.2699999999999996
290.1770935058594 37.7435188293457 2436767 0.0013335987459868193 0.0014481395483016968 2051287242549232384 2436767 122364912 17.54 16.01 15.45 17.424 16.61 15.9 17.71 -0.543 -2.564 0.139 0.152 1.42 0.95 "" "" DWARF "" "" 3690 881 1 2.09 0.5600000000000023
290.17694091796875 37.748653411865234 2436768 0.0026110808830708265 0.002834451850503683 2051287238246934272 2436768 1876768519 18.49 16.88 16.27 17.695 17.56 17.23 19.42 -0.376 -2.572 0.24 0.302 0.9 0.94 "" "" DWARF "" "" 3539 1102 0 2.219999999999999 0.6099999999999994
290.17742919921875 37.75862121582031 2436771 0.001993408892303705 0.0021647096145898104 2051287272624316544 2436771 122364752 17.81 16.11 15.75 17.522 17.44 16.1 17.6 -0.217 -2.508 0.168 0.178 1.5 1.1 "" "" DWARF "" "" 4765 1313 1 2.0599999999999987 0.35999999999999943
290.1776428222656 37.77162551879883 2436773 0.0016147701535373926 0.0017527760937809944 2051287345628459008 2436773 122364596 17.3 15.28 14.6 17.043 16.69 16.76 18.2 -0.394 -2.367 0.113 0.131 2.98 "" "" "" GIANT "" 4798.47 4682 1079 1 2.700000000000001 0.6799999999999997
290.17767333984375 37.7811393737793 2436774 0.0008344858069904149 0.0009059948497451842 2051293221143723264 2436774 122364481 16.19 15.1 14.77 16.131 14.88 15.3 16.27 -0.417 -2.33 0.068 0.074 2.25 1.43 "" "" DWARF "" 5761.5 4448 727 1 1.4200000000000017 0.33000000000000007
290.17779541015625 37.72534942626953 2436775 0.0022242951672524214 0.0024148947559297085 2051287036384234880 2436775 122365054 17.97 16.55 15.84 17.877 17.1 16.7 17.9 -0.164 -2.146 0.209 0.216 0.96 0.97 "" "" DWARF "" "" 3363 995 1 2.129999999999999 0.7100000000000009
290.1783447265625 37.75171661376953 2436778 0.0018135758582502604 0.0019688333850353956 2051287276908973824 2436778 122364832 17.42 15.62 14.91 17.206 16.41 16.28 18.19 -0.232 -1.811 0.136 0.145 1.3 0.76 "" "" DWARF "" "" 2462 452 1 2.5100000000000016 0.7099999999999991
290.1784973144531 37.77342224121094 2436780 0.0026403190568089485 0.002866914728656411 2051293221143720576 2436780 122364578 17.61 16.14 15.52 17.485 17.33 17.47 18.2 -0.325 -2.066 0.157 0.175 2.04 1.05 "" "" DWARF "" "" 5535 1485 1 2.09 0.620000000000001
290.1786804199219 37.72446060180664 2436782 0.0023795992601662874 0.0025835386477410793 2051287036390795904 2436782 122365061 18.07 16.73 15.67 18.012 17.17 16.7 18.93 -0.487 -2.041 0.2 0.205 1.62 1.01 "" "" DWARF "" "" 5699 1640 0 2.4000000000000004 1.0600000000000005
290.1789245605469 37.7081184387207 2436784 0.004322821740061045 0.0046960050240159035 2051286864585528960 2436784 1876768210 18.32 16.66 15.38 18.107 18.65 17.72 19.71 -- -- -- -- "" "" "" "" "" "" "" 0 0 0 2.9399999999999995 1.2799999999999994
290.17938232421875 37.76457977294922 2436787 0.004036004655063152 0.004382694140076637 2051287276908980352 2436787 1876768589 18.66 17.92 16.35 18.73 17.65 17.28 19.31 -0.2 -2.323 0.264 0.33 0.95 0.86 "" "" DWARF "" "" 3507 1158 0 2.3099999999999987 1.5700000000000003
290.1800231933594 37.75287628173828 2436792 0.0019414150156080723 0.002108684740960598 2051287276908975488 2436792 122364818 17.52 15.44 14.8 17.403 16.63 17.77 18.4 -0.555 -2.412 0.135 0.148 1.36 1.02 "" "" DWARF "" "" 3699 874 1 2.719999999999999 0.6399999999999988
290.1802978515625 37.799720764160156 2436794 0.0014672012766823173 0.0015927325002849102 2051294011418014592 2436794 122364255 16.91 14.89 14.23 16.586 15.71 16.31 17.7 -0.601 -2.198 0.097 0.106 2.95 "" "" "" GIANT "" 4823.33 3967 765 1 2.6799999999999997 0.6600000000000001
290.1805419921875 37.78760528564453 2436798 0.0015271941665560007 0.0016580559313297272 2051293216842734592 2436798 122364392 17.51 15.93 15.49 17.357 16.87 17.06 18.3 -0.355 -2.406 0.141 0.15 1.92 1.05 "" "" DWARF "" "" 4957 1313 1 2.0200000000000014 0.4399999999999995
290.1803894042969 37.77705001831055 2436799 0.0006691887974739075 0.0007264111773110926 2051293221143722496 2436799 122364535 17.51 15.43 14.83 17.033 16.35 nan 18.66 -0.154 -1.988 0.125 0.136 2.99 "" "" "" GIANT "" "" 5724 1434 1 2.6800000000000015 0.5999999999999996
290.1805114746094 37.73991775512695 2436800 0.0031898554880172014 0.0034647020511329174 2051287036390802048 2436800 122364949 17.61 16.22 15.32 17.553 16.95 17.3 18.3 -0.401 -2.235 0.141 0.155 1.48 1.01 "" "" DWARF "" "" 4119 1032 1 2.289999999999999 0.8999999999999986
290.18048095703125 37.76958084106445 2436801 0.002167460508644581 0.0023527988232672215 2051287341327441792 2436801 122364620 17.78 16.21 16.07 17.598 17.39 17.24 18.2 -0.45 -2.101 0.164 0.203 1.75 1.08 "" "" DWARF "" "" 5327 1471 1 1.7100000000000009 0.14000000000000057
290.1806945800781 37.79204177856445 2436803 0.001174968434497714 0.001275809365324676 2051293977058270080 0 122364335 17.68 16.02 15.16 16.481 15.98 15.99 17.83 -0.179 -2.257 0.148 0.173 1.18 0.85 "" "" DWARF "" "" 3075 730 0 2.5199999999999996 0.8599999999999994
290.1807556152344 37.721435546875 2436804 0.0009320055833086371 0.0010119285434484482 2051286933311580160 2436804 122365084 16.4 14.36 13.64 16.137 16.77 15.74 17.5 -0.402 -2.16 0.074 0.08 3.18 1.34 "" 3.68 GIANT "" 4902.0 3571 575 1 2.759999999999998 0.7199999999999989
290.1807556152344 37.789791107177734 2436807 0.0021746293641626835 0.002361935330554843 2051293221144023168 2436807 122364361 17.67 16.15 15.24 17.426 16.75 16.5 18.5 -0.238 -2.866 0.144 0.159 1.27 1.04 "" "" DWARF "" "" 3752 954 0 2.4300000000000015 0.9099999999999984
290.1813659667969 37.71963119506836 2436811 0.0012177054304629564 0.0013218908570706844 2051286864592103168 2436811 122365093 17.75 16.24 15.54 17.633 16.0 16.1 17.7 -0.737 -2.293 0.163 0.168 1.03 0.9 "" "" DWARF "" "" 3022 750 1 2.210000000000001 0.6999999999999993
290.1815185546875 37.783870697021484 2436814 0.000527349126059562 0.0005725117516703904 2051293221143725952 2436814 122364440 14.7 12.17 11.32 14.213 13.08 13.51 15.87 -0.411 -2.259 0.034 0.035 12.45 1.01 "" 3.39 GIANT "" 4225.0 4142 360 1 3.379999999999999 0.8499999999999996
290.1817626953125 37.73490905761719 2436818 0.0005348934791982174 0.0005807540146633983 2051287036390800640 2436818 122364984 15.71 13.46 12.73 15.343 13.7 14.3 16.1 -0.436 -2.308 0.052 0.054 6.76 1.28 "" 2.71 GIANT "" 4738.0 4632 648 1 2.9800000000000004 0.7300000000000004
290.1817321777344 37.77568435668945 2436819 0.0030250551644712687 0.003283659927546978 2051293216841436032 2436819 1876770453 18.41 16.71 16.22 18.539 17.87 18.33 18.87 -0.459 -2.989 0.221 0.246 1.07 0.96 "" "" DWARF "" "" 3809 1160 0 2.1900000000000013 0.490000000000002
290.1820068359375 37.77824783325195 2436824 0.00048267110832966864 0.0005239846650511026 2051293221143724032 2436824 122364515 14.93 12.43 11.65 14.515 12.91 13.5 16.42 -0.431 -2.184 0.035 0.038 10.63 1.01 "" 3.46 GIANT "" 4218.0 3912 322 1 3.2799999999999994 0.7799999999999994
290.1827697753906 37.72334289550781 2436833 0.0018417247338220477 0.001999765634536743 2051287036390797440 2436833 122365069 17.64 16.16 15.77 17.544 16.94 17.1 17.9 -0.413 -2.128 0.156 0.163 1.34 0.99 "" "" DWARF "" "" 3808 1029 1 1.870000000000001 0.39000000000000057
290.18310546875 37.730247497558594 2436836 0.002982543082907796 0.0032375736627727747 2051287036390799360 2436836 122365026 17.6 16.04 15.72 17.505 16.55 17.18 18.1 -0.475 -2.195 0.15 0.157 1.42 1.02 "" "" DWARF "" "" 4109 1084 1 1.8800000000000008 0.3199999999999985
290.18341064453125 37.76738357543945 2436837 0.0035839113406836987 0.003891024040058255 2051293148123185152 2436837 122364647 18.0 16.69 16.72 17.929 17.68 17.34 18.7 -0.424 -2.441 0.18 0.195 1.47 1.05 "" "" DWARF "" "" 4816 1353 1 1.2800000000000011 -0.029999999999997584
290.18365478515625 37.764583587646484 2436839 0.0025891622062772512 0.002811018843203783 2051287276908982144 2436839 122364677 17.47 15.65 14.83 17.274 16.9 17.4 18.57 -0.666 -2.213 0.125 0.142 2.7 "" "" "" GIANT "" "" 5124 1268 1 2.639999999999999 0.8200000000000003
290.1841735839844 37.71266174316406 2436842 0.0012411217903718352 0.0013476089807227254 2051286860290919040 2436842 122365137 16.7 14.64 14.03 16.407 17.04 16.0 17.0 -0.298 -2.154 0.085 0.089 2.59 0.73 "" 4.71 GIANT "" 4572.0 5292 1117 1 2.67 0.6100000000000012
290.1842956542969 37.75022888183594 2436847 0.002068400150164962 0.002246219664812088 0 2436847 122364841 17.49 16.05 15.25 18.43 16.6 18.27 18.35 -- -- -- -- "" "" "" "" "" "" "" 0 0 0 2.2399999999999984 0.8000000000000007
290.1847229003906 37.75563430786133 2436853 0.001927882549352944 0.002093407791107893 2051287272620688512 2436853 122364785 17.34 15.59 15.35 17.14 17.02 16.74 17.7 -0.487 -2.384 0.135 0.143 1.34 0.84 "" "" DWARF "" "" 2965 634 1 1.9900000000000002 0.2400000000000002
290.1851501464844 37.74931335449219 2436855 0.00267836288549006 0.0029082430992275476 2051287276902438144 0 1876768569 18.26 16.71 16.19 18.238 17.9 18.32 19.63 -- -- -- -- "" "" "" "" "" "" "" 0 0 0 2.0700000000000003 0.5199999999999996
290.18505859375 37.73332214355469 2436856 0.0030918647535145283 0.0033577820286154747 2051287032089669504 2436856 122365001 17.92 16.21 16.06 17.853 17.04 17.5 18.4 -0.428 -2.306 0.181 0.189 1.24 1.03 "" "" DWARF "" 5583.0 4108 1164 1 1.860000000000003 0.15000000000000213
290.1851806640625 37.778656005859375 2436857 0.0016951936995610595 0.001840636832639575 2051293221143725440 2436857 122364510 17.48 15.9 15.23 17.322 16.98 17.01 18.1 -0.335 -2.487 0.135 0.167 1.8 1.03 "" "" DWARF "" "" 4458 1143 1 2.25 0.6699999999999999
290.185302734375 37.797149658203125 2436860 0.0020697612781077623 0.002246835734695196 2051294011412942080 2436860 1876771225 17.51 15.51 15.0 17.205 16.49 16.5 18.2 0.518 -1.956 0.619 0.833 "" "" "" "" "" "" "" 4839 1662 0 2.5100000000000016 0.5099999999999998
290.185546875 37.75786209106445 2436864 0.002168421633541584 0.002354647032916546 2051287276908980096 2436864 122364755 17.34 15.73 14.82 17.199 16.74 17.36 18.3 -0.498 -2.182 0.133 0.148 2.26 0.98 "" "" DWARF "" "" 4732 1196 1 2.5199999999999996 0.9100000000000001
290.18560791015625 37.70436477661133 2436867 0.0019013723358511925 0.0020645922049880028 2051286864592099968 2436867 1876768220 17.64 16.09 15.42 17.417 16.77 16.86 18.2 -2.43 -8.777 0.504 0.697 "" "" "" "" "" "" "" 3551 1399 1 2.2200000000000006 0.6699999999999999
290.18572998046875 37.72245407104492 2436868 0.0020339617040008307 0.0022082182113081217 2051286967671321856 2436868 1876768293 17.76 15.77 14.94 17.336 17.71 16.67 18.1 -- -- -- -- "" "" "" "" "" "" "" 0 0 0 2.820000000000002 0.8300000000000001
290.1860046386719 37.761253356933594 2436870 0.0032360327895730734 0.0035127224400639534 2051287276908981248 2436870 122364718 18.52 16.43 15.44 18.81 17.87 16.8 19.4 -12.946 19.736 2.389 2.389 "" "" "" "" "" "" "" 0 0 0 3.08 0.9900000000000002
290.18621826171875 37.740867614746094 2436875 0.0011524189030751586 0.001250928733497858 2051287070743999104 2436875 122364939 17.34 15.8 15.26 17.228 16.38 17.0 17.6 -0.185 -2.076 0.197 0.185 1.8 0.99 "" "" DWARF "" "" 4261 1156 0 2.08 0.5400000000000009
290.1863098144531 37.79161071777344 2436876 0.0021809861063957214 0.0023678510915488005 2051293255503768320 2436876 122364340 17.9 16.71 15.87 17.858 17.38 17.33 18.24 -0.572 -2.235 0.185 0.221 1.59 1.15 "" "" DWARF "" "" 5532 1569 0 2.0299999999999994 0.8400000000000016
290.18634033203125 37.7845344543457 2436877 0.001262936508283019 0.0013715075328946114 2051293216841650816 2436877 122364432 17.44 15.57 14.6 17.219 16.17 16.05 17.6 -0.454 -2.25 0.136 0.139 2.52 "" "" "" GIANT "" "" 4794 1180 1 2.8400000000000016 0.9700000000000006
290.1863708496094 37.799591064453125 2436878 0.0037736508529633284 0.004098036326467991 2051294011418020864 2436878 122364257 17.6 16.06 16.06 17.519 16.76 17.14 18.27 -0.546 -2.089 0.15 0.171 1.25 1.0 "" "" DWARF "" "" 3570 878 1 1.5400000000000027 0.0
290.18634033203125 37.78571319580078 2436882 0.00170540576800704 0.0018519498407840729 2051293221137228544 2436882 1876770486 18.1 16.31 14.99 14.39 16.25 14.39 19.01 -- -- -- -- "" "" "" "" "" "" "" 0 0 0 3.110000000000001 1.3199999999999985
290.1869201660156 37.77265548706055 2436884 0.0008022453403100371 0.0008711309055797756 2051293152424246912 2436884 122364589 14.12 11.18 10.25 13.522 12.27 12.72 15.28 -0.479 -2.385 0.031 0.033 21.9 2.78 "" 1.77 GIANT "" 4124.0 4100 0 1 3.869999999999999 0.9299999999999997
290.1872253417969 37.75202560424805 2436891 0.0016745886532589793 0.001817844109609723 2051287276908977920 2436891 122364828 17.61 16.16 16.85 17.555 17.6 17.7 18.2 -0.376 -2.354 0.147 0.167 1.34 1.0 "" "" DWARF "" "" 3677 903 1 0.759999999999998 -0.6900000000000013
290.18743896484375 37.760440826416016 2436893 0.0029266071505844593 0.003176055382937193 2051287276908981760 2436893 122364729 18.19 16.44 15.39 18.175 17.0 16.29 18.7 -0.392 -2.687 0.193 0.213 1.09 0.79 "" "" DWARF "" "" 3135 861 1 2.8000000000000007 1.0500000000000007
290.1875 37.7059211730957 2436894 0.0018439312698319554 0.0020016951020807028 2051286860303837952 2436894 122365181 17.46 15.95 15.62 17.341 16.57 16.65 17.7 -0.167 -2.055 0.151 0.151 2.19 0.97 "" "" DWARF "" "" 5524 1518 1 1.8400000000000016 0.33000000000000007
290.1874694824219 37.72108840942383 2436895 0.001604317338205874 0.0017413920722901821 2051286967664764672 2436895 1876768278 17.51 15.66 15.06 17.279 17.93 16.86 18.1 -- -- -- -- "" "" "" "" "" "" "" 0 0 1 2.450000000000001 0.5999999999999996
290.1875 37.73863220214844 2436896 0.0025528499390929937 0.0027712041046470404 2051287070750542848 2436896 1876768410 18.18 16.35 15.22 17.978 17.81 17.89 18.6 -0.04 -3.029 1.138 1.247 "" "" "" "" "" "" "" 2782 1372 1 2.959999999999999 1.1300000000000008
290.1878356933594 37.76693344116211 2436898 0.0028892229311168194 0.003136968705803156 2051293148135960832 2436898 122364653 17.95 16.51 15.73 17.884 17.62 17.66 18.91 -0.304 -2.373 0.169 0.188 1.43 1.02 "" "" DWARF "" "" 4329 1190 1 2.219999999999999 0.7800000000000011
290.188232421875 37.742774963378906 2436900 0.000482530944282189 0.000523919879924506 2051287070750544128 2436900 122364918 14.9 12.49 11.7 14.502 13.52 14.0 16.23 -0.444 -2.27 0.034 0.038 10.54 1.13 "" 2.47 GIANT "" 4420.0 5230 0 1 3.200000000000001 0.7900000000000009
290.188232421875 37.79175567626953 2436902 0.0015601764898747206 0.0016939594643190503 2051293255503771008 2436902 122364338 17.73 16.18 15.31 17.563 16.3 17.26 17.7 -0.179 -2.535 0.156 0.188 1.17 0.89 "" "" DWARF "" "" 3257 827 1 2.42 0.8699999999999992
290.1882629394531 37.75645065307617 2436903 0.003400541841983795 0.003690672107040882 2051287272607899136 2436903 122364776 18.32 16.7 16.8 18.6 17.76 17.9 19.15 0.09 -1.802 0.224 0.247 1.11 1.06 "" "" DWARF "" "" 4211 1285 0 1.5199999999999996 -0.10000000000000142
290.1883850097656 37.71194076538086 2436905 0.0027595115825533867 0.002996171824634075 2051286864592103040 2436905 122365142 17.72 16.38 16.05 17.622 16.65 17.34 18.2 -0.358 -2.266 0.167 0.169 1.02 0.88 "" "" DWARF "" "" 2840 724 1 1.6699999999999982 0.3299999999999983
290.1883544921875 37.75939178466797 2436906 0.0025562497321516275 0.0027763936668634415 2051287272618167936 2436906 122364739 18.11 16.59 15.84 18.134 17.18 17.18 18.16 -0.141 -2.716 0.188 0.213 0.95 0.9 "" "" DWARF "" "" 3231 892 1 2.2699999999999996 0.75
290.1883850097656 37.740135192871094 2436907 0.0015095466515049338 0.0016384914051741362 2051287070750543360 2436907 122364946 17.76 16.15 15.09 17.604 17.7 18.45 18.64 -0.521 -2.472 0.153 0.167 1.0 0.86 "" "" DWARF "" "" 2751 608 1 2.6700000000000017 1.0599999999999987
290.1885986328125 37.763511657714844 2436909 0.0016947879921644926 0.0018402108689770103 2051293152424243968 2436909 122364692 17.02 15.36 14.83 16.855 16.05 16.7 17.92 -0.608 -2.17 0.1 0.11 1.88 0.9 "" "" DWARF "" 5075.76 3488 651 1 2.1899999999999995 0.5299999999999994
290.1888732910156 37.7883186340332 2436912 0.00046479623415507376 0.0005045970901846886 2051293255503469184 2436912 122364377 14.57 12.26 11.53 14.183 13.14 13.55 15.9 -0.408 -2.208 0.034 0.04 10.07 2.78 "" 2.48 GIANT "" 4692.0 3883 316 1 3.040000000000001 0.7300000000000004
290.1891784667969 37.79094696044922 2436913 0.00154599838424474 0.0016783082392066717 2051293251201400448 2436913 122364351 18.29 16.63 15.56 17.538 17.15 17.71 19.2 -0.473 -2.02 0.225 0.275 0.91 0.86 "" "" DWARF "" "" 3170 971 0 2.7299999999999986 1.0699999999999985
290.1891174316406 37.775718688964844 2436915 0.0011726698139682412 0.0012735631316900253 2051293152417743232 2436915 122364551 17.58 15.89 15.17 17.353 16.64 15.94 18.51 -0.242 -2.226 0.141 0.154 1.99 1.07 "" "" DWARF "" "" 5421 1422 1 2.4099999999999984 0.7200000000000006
290.1900634765625 37.7347526550293 2436926 0.005468699615448713 0.005937538109719753 2051287032089667456 2436926 1876768351 18.44 18.08 16.35 18.904 17.49 17.91 19.23 -0.492 -2.561 0.243 0.251 0.89 0.9 "" "" DWARF "" "" 3392 1062 0 2.09 1.7299999999999969
290.1904296875 37.79004669189453 2436930 0.001723328954540193 0.001871177344582975 2051293251202473472 2436930 122364358 18.22 16.53 15.17 17.599 17.2 17.68 18.3 -0.403 -2.02 0.211 0.243 1.45 1.01 "" "" DWARF "" "" 4872 1452 1 3.049999999999999 1.3600000000000012
290.19049072265625 37.75896072387695 2436933 0.001731888041831553 0.0018806650768965483 2051293148123222144 2436933 122364744 17.42 15.75 15.11 17.218 16.51 16.19 17.31 -0.25 -2.02 0.127 0.14 2.33 1.11 "" "" DWARF "" "" 6231 1556 0 2.3100000000000023 0.6400000000000006
290.1905517578125 37.74064254760742 2436935 0.0004526484990492463 0.000491475046146661 2051287070750543744 2436935 122364941 15.94 13.94 13.28 15.693 17.98 14.8 17.0 -0.464 -2.021 0.056 0.061 4.12 1.59 "" "" GIANT "" 5099.0 3817 470 1 2.66 0.6600000000000001
290.19091796875 37.71685028076172 2436937 0.004745751153677702 0.00515180267393589 2051286963370141952 0 122365115 18.09 16.57 17.0 17.995 17.09 17.75 18.6 -0.692 -2.285 0.196 0.204 1.02 0.99 "" "" DWARF "" "" 3634 1050 1 1.0899999999999999 -0.4299999999999997
290.1914978027344 37.786781311035156 2436939 0.0015496229752898216 0.0016822608886286616 2051293251215193472 2436939 122364409 17.41 15.81 15.57 17.292 16.66 16.4 17.7 -0.386 -1.67 0.141 0.173 1.73 1.04 "" "" DWARF "" "" 4209 1088 0 1.8399999999999999 0.2400000000000002
290.1915283203125 37.73109436035156 2436940 0.011777320876717567 0.012783762998878956 2051286963370179072 2436940 1876768275 19.2 20.23 "" 18.989 18.33 18.76 20.23 0.654 -2.147 0.377 0.39 0.87 0.9 "" "" DWARF "" "" 4054 1431 0 "" ""
290.1916198730469 37.75019073486328 2436942 0.0033444941509515047 0.0036313110031187534 2051287066449451136 2436942 122364845 18.32 16.71 15.45 18.831 17.97 18.44 19.24 -0.465 -2.214 0.228 0.282 1.2 1.04 "" "" DWARF "" 5410.0 4467 1346 0 2.870000000000001 1.2600000000000016
290.1916809082031 37.79859924316406 2436944 0.00038630564813502133 0.0004193913482595235 2051293255503779968 2436944 122364267 14.32 12.23 11.5 14.035 15.62 12.2 15.39 -- -- -- -- 19.16 2.21 "" 1.92 "" "" 4835.0 0 0 0 2.8200000000000003 0.7300000000000004
290.1917419433594 37.772056579589844 2436948 0.0035977207589894533 0.003906433470547199 2051293152424248832 2436948 122364592 18.28 16.75 15.65 18.01 16.94 18.03 19.22 -0.738 -2.049 0.215 0.237 "" "" "" "" "" "" "" 4177 1260 0 2.630000000000001 1.0999999999999996
290.1920166015625 37.7922477722168 2436949 0.0014801918296143413 0.001606922596693039 2051293255503473920 2436949 122364334 17.37 15.68 15.48 17.272 16.39 16.01 17.98 -0.742 -2.251 0.127 0.149 1.37 0.82 "" "" DWARF "" "" 2930 602 1 1.8900000000000006 0.1999999999999993
290.1920471191406 37.76978302001953 2436951 0.0012871773215010762 0.0013974150642752647 2051293148123223296 2436951 122364618 17.22 15.33 14.62 16.982 16.37 16.52 17.5 -0.607 -2.198 0.106 0.115 2.06 "" "" "" GIANT "" 4843.83 3102 556 1 2.5999999999999996 0.7100000000000009
290.19207763671875 37.723167419433594 2436952 0.005517138168215752 0.005990789271891117 2051286967671323136 2436952 1876768294 19.66 20.61 "" 19.35 18.79 19.11 20.13 -0.144 -2.3 0.608 0.696 "" "" "" "" DWARF "" "" 3623 1443 0 "" ""
290.19207763671875 37.76082229614258 2436953 0.0043264878913760185 0.00469472398981452 2051293148121955456 0 1876770328 18.49 16.89 16.29 18.438 17.48 18.32 19.42 -0.103 -2.235 0.253 0.279 0.85 0.9 "" "" DWARF "" "" 3326 1062 0 2.1999999999999993 0.6000000000000014
290.192626953125 37.79754638671875 2436954 0.00035417030449025333 0.00038452728767879307 2051293255503779456 2436954 122364278 16.75 14.58 13.93 16.393 19.94 30.0 23.37 -0.275 -2.231 0.083 0.096 3.86 1.07 "" 3.78 GIANT "" 4886.5 6915 1495 1 2.8200000000000003 0.6500000000000004
290.193115234375 37.786956787109375 2436960 0.0023163165897130966 0.0025157842319458723 2051293251215196032 2436960 122364404 17.84 16.33 15.16 18.435 16.91 16.7 18.74 -0.574 -2.443 0.193 0.23 1.1 0.94 "" "" DWARF "" "" 3361 934 0 2.6799999999999997 1.1699999999999982
290.19317626953125 37.76522445678711 2436962 0.001303557539358735 0.001415266189724207 2051293152424246656 2436962 122364671 17.27 15.3 14.82 16.951 16.15 16.81 18.43 -0.362 -2.379 0.114 0.121 4.04 "" "" "" GIANT "" 4750.29 6508 1572 1 2.4499999999999993 0.4800000000000004
290.1932067871094 37.78110885620117 2436963 0.005610216408967972 0.00608924450352788 2051293251202446848 2436963 1876770501 19.26 18.77 16.7 19.056 18.15 18.84 20.32 -1.597 -1.789 0.428 0.508 0.89 0.82 "" "" DWARF "" "" 3707 1339 0 2.5600000000000023 2.0700000000000003
290.1929931640625 37.777069091796875 2436964 0.0015014021191745996 0.001630005077458918 2051293148123213312 0 1876770329 18.33 17.68 16.3 16.687 17.37 17.24 19.25 -0.655 -2.796 0.222 0.269 0.8 0.86 "" "" DWARF "" "" 2828 799 0 2.0299999999999976 1.379999999999999
290.1934814453125 37.767059326171875 2436966 0.0012062964960932732 0.0013094055466353893 2051293148121956864 2436966 122364650 17.56 16.04 15.08 17.393 16.61 17.22 18.44 -0.223 -2.182 0.137 0.149 1.46 1.01 "" "" DWARF "" "" 3811 921 1 2.4799999999999986 0.9599999999999991
